"Loja";"Name Searched";"Name Found";"Price";"URL"
"Ponto Frio";"donkey kong country returns";"Jogo Donkey Kong: Country Returns 3D - 3DS";"199,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=donkey%20kong%20country%20returns&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2088333%3f&rk=2&uid=327372299&sid=2&ts=custom&rsc=usMriv71dhuK6G3Q&method=and&isort=score&view=grid"
"Ponto Frio";"donkey kong country returns";"Jogo Donkey Kong: Country Returns 3D - 3DS";"229,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=donkey%20kong%20country%20returns&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5003839%3f&rk=3&uid=327372299&sid=2&ts=custom&rsc=-vxzAoWgjUrVO8Zk&method=and&isort=score&view=grid"
"Ponto Frio";"donkey kong country returns";"DONKEY KONG COUNTRY RETURNS - 3DS";"214,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=donkey%20kong%20country%20returns&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6433071%3f&rk=4&uid=327372299&sid=2&ts=custom&rsc=qQgR7QbAvCMCwDkV&method=and&isort=score&view=grid"
"Ricardo Eletro";"donkey kong country returns";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"donkey kong country returns";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"donkey kong country returns";"Jogo Nintendo 3DS - Donkey Kong Country Returns 3D";"Indisponível";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---donkey-kong-country-returns-3d-2196574/p"
"Shop Facil";"donkey kong country returns";"Jogo Nintendo 3DS Donkey Kong Country Returns 3D";"Indisponível";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds-donkey-kong-country-returns-3d-2011825/p"
"Shop Time";"donkey kong country returns";"Donkey Kong Country Returns 3ds";"R$ 199,90";"http://www.shoptime.com.br/produto/10433101/donkey-kong-country-returns-3ds"
"Shop Time";"donkey kong country returns";"Game Donkey Kong: Country Returns 3D - 3DS";"R$ 201,29";"http://www.shoptime.com.br/produto/113295757/game-donkey-kong-country-returns-3d-3ds"
"Shop Time";"donkey kong country returns";"Game Donkey Kong: Country Returns 3D - 3DS";"R$ 201,29";"http://www.shoptime.com.br/produto/113295757/game-donkey-kong-country-returns-3d-3ds"
"Submarino";"donkey kong country returns";"-";"-";"http://busca.submarino.com.br/busca.php?q=<BUSCA>"
"Nintendo eShop";"Star fox 64";"Star Fox 64 3D";"$39.99*";"http://www.nintendo.com/games/detail/0j1gpK8X4abgC1PE17H7K9PGo5ehd1QR"
"Nintendo eShop";"Star fox 64";"Star Fox 64";"Indisponível";"http://www.nintendo.com/games/detail/D8mJHx13Obly-Le1Pvg4tzvMncaVfRmZ"
"Big Boy Games";"Star fox 64";"3DS - Star Fox 64";"R$ 136,99";"http://www.bigboygames.com.br/pesquisa/?p=Star+fox+64"
"Balão da Informática";"Star fox 64";"-";"-";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Star fox 64";"-";"-";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Shop";"Star fox 64";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"Star fox 64";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Star fox 64";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Star fox 64";"STARFOX 64 (3DS)";"Indisponível";"http://www.livrariacultura.com.br/p/starfox-64-3ds-22722923"
"Mula Games";"Star fox 64";"Star Fox 64 3D - 3DS";"226.9";"http://www.mulagames.com.br/Star-Fox-64-3D-3DS/prod-457576/"
"Ricardo Eletro";"Star fox 64";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Star fox 64";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Star fox 64";"Jogo Nintendo 3DS - Starfox 64 3D";"Indisponível";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---starfox-64-3d-2198353/p"
"Nintendo eShop";"Kingdom Hearts 3D";"Kingdom Hearts 3D [Dream Drop Distance]";"$29.99*";"http://www.nintendo.com/games/detail/lMsdY4sAuNaMvikXHPN53UOKQYL-5UM8"
"Americanas";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"http://www.americanas.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Big Boy Games";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance";"R$ 154,49";"http://www.bigboygames.com.br/3ds-kingdom-hearts-3d-dream-drop-distance-p4135/"
"Big Boy Games";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance - USADO";"R$ 82,09";"http://www.bigboygames.com.br/3ds-kingdom-hearts-3d-dream-drop-distance-usado-p7501/"
"Balão da Informática";"Kingdom Hearts 3D";"-";"-";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f3380230%3f&rk=1&uid=327792199&sid=2&ts=custom&rsc=V4kySmxwnzj9TvkE&method=and&isort=score&view=grid"
"Casas Bahia";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6433068%3f&rk=2&uid=327792199&sid=2&ts=custom&rsc=E510XAUaCIk22oeS&method=and&isort=score&view=grid"
"Casas Bahia";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567546%3f&rk=3&uid=327792199&sid=2&ts=custom&rsc=KHUdNTEWMn-ZjLmV&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"http://buscando.extra.com.br/search?p=R&srid=S1-2SEAP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f3380230%3f&rk=1&uid=32782235&sid=2&ts=custom&rsc=8J5nRfnLzGiGctcV&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"http://buscando.extra.com.br/search?p=R&srid=S1-2SEAP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6433068%3f&rk=2&uid=32782235&sid=2&ts=custom&rsc=RsiftFF1jP9s8tft&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"http://buscando.extra.com.br/search?p=R&srid=S1-2SEAP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f5567546%3f&rk=3&uid=32782235&sid=2&ts=custom&rsc=FTAYVif1%3aZD14RQk&method=and&isort=score&view=grid"
"E-Virtua";"Kingdom Hearts 3D";"-";"-";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Kingdom Hearts 3D";"-";"-";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Fast Shop";"Kingdom Hearts 3D";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"Kingdom Hearts 3D";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Kingdom Hearts 3D";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Kingdom Hearts 3D";"KINGDOM HEARTS - DREAM DROP DISTANCE (3DS)";"Indisponível";"http://www.livrariacultura.com.br/p/kingdom-hearts-dream-drop-distance-3ds-30176701"
"Mula Games";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"159.9";"http://www.mulagames.com.br/Kingdom-Hearts-3D--Dream-Drop-Distance-3DS/prod-598700/"
"Ponto Frio";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3SEAP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f3380230%3f&rk=1&uid=327968106&sid=2&ts=custom&rsc=pkegTu85sfd2MemA&method=and&isort=score&view=grid"
"Ponto Frio";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3SEAP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6433068%3f&rk=2&uid=327968106&sid=2&ts=custom&rsc=OVmPvoGE2Y2teKB8&method=and&isort=score&view=grid"
"Ponto Frio";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"http://search.pontofrio.com.br/search?p=R&srid=S1-3SEAP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5567546%3f&rk=3&uid=327968106&sid=2&ts=custom&rsc=7WE8OIS8DA9rKLiP&method=and&isort=score&view=grid"
"Ricardo Eletro";"Kingdom Hearts 3D";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Kingdom Hearts 3D";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Shop Time";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"http://www.shoptime.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Submarino";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"http://www.submarino.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Walmart";"Kingdom Hearts 3D";"Kingdom Hearts 3D Dream Drop Distance N3DS";"229.9";"http://www.walmart.com.br//kingdom-hearts-3d-dream-drop-distance-n3ds/2377113/pr"
"Walmart";"Kingdom Hearts 3D";"Kingdom Hearts 3D 3DS";"Indisponível";"http://www.walmart.com.br//kingdom-hearts-3d-3ds/3300366/pr"
"Zig Store";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance";"R$ 139,92";"http://www.zigstore.com.br/pesquisa/?p=Kingdom+Hearts+3D"
"Nintendo eShop";"new super mario bros 2";"New Super Mario Bros. 2";"$29.99*";"http://www.nintendo.com/games/detail/ehSBsDqZYxWzmHC9ODf7wDDu5_TdrXhw"
"Americanas";"new super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 199,00";"http://www.americanas.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"Big Boy Games";"new super mario bros 2";"3DS - New Super Mario Bros 2";"R$ 165,29";"http://www.bigboygames.com.br/3ds-new-super-mario-bros-2-p4344/"
"Big Boy Games";"new super mario bros 2";"3DS - New Super Mario Bros 2 - USADO";"R$ 86,49";"http://www.bigboygames.com.br/3ds-new-super-mario-bros-2-usado-p7497/"
"Balão da Informática";"new super mario bros 2";"Nintendo 3ds Xl Edição New Super Mario Bros 2 Original";"R$ 1.035,49";"https://www.balaodainformatica.com.br//ProdutoAnuncio/1010094/Nintendo-3ds-Xl-Edicao-New-Super-Mario-Bros-2-Original"
"Balão da Informática";"new super mario bros 2";"3DS SW New Super Mario Bros 2 - Um dos maiores e bem conhecidos jogos de todos os tempos";"Indisponível";"https://www.balaodainformatica.com.br//Produto/52180/3DS-SW-New-Super-Mario-Bros-2"
"Casas Bahia";"new super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.099,80";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-3IADP&lbc=casasbahia&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5466818%3f&rk=1&uid=328089638&sid=2&ts=custom&rsc=M56T4re90FBSA9yX&method=and&isort=score&view=grid"
"Casas Bahia";"new super mario bros 2";"New Super Mario Bros. 2 - 3DS";"Indisponível";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-3IADP&lbc=casasbahia&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548890%3f&rk=7&uid=328089638&sid=2&ts=custom&rsc=UsH5pgxopiqrjB63&method=and&isort=score&view=grid"
"Casas Bahia";"new super mario bros 2";"3DS - New Super Mario Bros 2";"Indisponível";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-3IADP&lbc=casasbahia&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6524780%3f&rk=8&uid=328089638&sid=2&ts=custom&rsc=i61uNz43jucVLRdd&method=and&isort=score&view=grid"
"Casas Bahia";"new super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"Indisponível";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-3IADP&lbc=casasbahia&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5003845%3f&rk=9&uid=328089638&sid=2&ts=custom&rsc=hJ2GBi1owyI5n8v6&method=and&isort=score&view=grid"
"Extra";"new super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.099,80";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5466818%3f&rk=1&uid=328127263&sid=2&ts=custom&rsc=ul-uBHBNMVMWv26d&method=and&isort=score&view=grid"
"Extra";"new super mario bros 2";"3DS - New Super Mario Bros 2";"Indisponível";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f6524780%3f&rk=7&uid=328127263&sid=2&ts=custom&rsc=GVetyyXpJk9Thvwr&method=and&isort=score&view=grid"
"Extra";"new super mario bros 2";"New Super Mario Bros. 2 - 3DS";"Indisponível";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5548890%3f&rk=8&uid=328127263&sid=2&ts=custom&rsc=X-E7TTHXYpYaJUW2&method=and&isort=score&view=grid"
"Extra";"new super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"Indisponível";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5003845%3f&rk=9&uid=328127263&sid=2&ts=custom&rsc=ZVTd5-XvUqUqUr41&method=and&isort=score&view=grid"
"E-Virtua";"new super mario bros 2";"New Super Mario Bros 2 - 3DS - -";"R$ 169,90";"http://www.evirtua.com.br//new-super-mario-bros-2-3ds/3048-01"
"E-Virtua";"new super mario bros 2";"Nintendo 3DS XL Gold Edition + New Super Mario Bros 2 Pré-Instalado Bundle - -";"R$ 899,90";"http://www.evirtua.com.br//nintendo-3ds-xl-gold-edition--new-super-mario-bros-2-pre-instalado-bundle/3678-01"
"Fast Games";"new super mario bros 2";"-";"-";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Fast Shop";"new super mario bros 2";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"new super mario bros 2";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"new super mario bros 2";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"new super mario bros 2";"NEW SUPER MARIO BROS. 2 (3DS)";"Indisponível";"http://www.livrariacultura.com.br/p/new-super-mario-bros-2-3ds-30175397"
"Mula Games";"new super mario bros 2";"New Super Mario Bros. 2 - 3DS";"128.9";"http://www.mulagames.com.br/New-Super-Mario-Bros--2-3DS/prod-659160/"
"Ponto Frio";"new super mario bros 2";"New Super Mario Bros. 2 - 3DS";"Indisponível";"http://search.pontofrio.com.br/search?p=R&srid=S1-4IADP&lbc=pontofrio-br&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548890%3f&rk=1&uid=328275352&sid=2&ts=custom&rsc=5nRiFEvUlnZ3c0g6&method=and&isort=score&view=grid"
"Ponto Frio";"new super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"Indisponível";"http://search.pontofrio.com.br/search?p=R&srid=S1-4IADP&lbc=pontofrio-br&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5003845%3f&rk=2&uid=328275352&sid=2&ts=custom&rsc=VJo7Cb2LiX-Fq8wH&method=and&isort=score&view=grid"
"Ponto Frio";"new super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.099,80";"http://search.pontofrio.com.br/search?p=R&srid=S1-4IADP&lbc=pontofrio-br&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5466818%3f&rk=3&uid=328275352&sid=2&ts=custom&rsc=F5lVxoMXCGxlHyWh&method=and&isort=score&view=grid"
"Ponto Frio";"new super mario bros 2";"3DS - New Super Mario Bros 2";"Indisponível";"http://search.pontofrio.com.br/search?p=R&srid=S1-4IADP&lbc=pontofrio-br&w=new%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6524780%3f&rk=9&uid=328275352&sid=2&ts=custom&rsc=VAWeeH88vYLB4q3P&method=and&isort=score&view=grid"
"Ricardo Eletro";"new super mario bros 2";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"new super mario bros 2";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"new super mario bros 2";"Jogo Nintendo 3DS - New Super Mario Bros 2";"Indisponível";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---new-super-mario-bros-2-2171608/p"
"Shop Facil";"new super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2";"Indisponível";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds-new-super-mario-bros-2-2027441/p"
"Shop Time";"new super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 199,00";"http://www.shoptime.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"ShopB";"new super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";" 184,99";"http://www.shopb.com.br/jogo-new-super-mario-bros-2-3ds-7315368"
"ShopB";"new super mario bros 2";"Console Nintendo 3DS XL Vermelho New Super Mario Bros 2 (Edição Especial) - Nintendo";" 1.299,99";"http://www.shopb.com.br/console-nintendo-3ds-xl-vermelho-new-super-mario-bros-2-edicao-especial-nintendo-7392637"
"Submarino";"new super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 199,00";"http://www.submarino.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"Walmart";"new super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2";"Indisponível";"http://www.walmart.com.br//jogo-nintendo-3ds-new-super-mario-bros-2/2028784/pr"
"Zig Store";"new super mario bros 2";"3DS - New Super Mario Bros 2";"R$ 145,22";"http://www.zigstore.com.br/pesquisa/?p=new+super+mario+bros+2"
"Nintendo eShop";"dragon ball Z Extreme Butoden";"DRAGON BALL Z: Extreme Butoden";"$29.99*";"http://www.nintendo.com/games/detail/chAy6-TMIVkIBoiBlVer7YXPHdzKxoTP"
"Big Boy Games";"dragon ball Z Extreme Butoden";"3DS - Dragon Ball Z Extreme Butoden - Pré-Venda para 10/11/2015";"R$ 193,84";"http://www.bigboygames.com.br/pesquisa/?p=dragon+ball+Z+Extreme+Butoden"
"Balão da Informática";"dragon ball Z Extreme Butoden";"-";"-";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"dragon ball Z Extreme Butoden";"-";"-";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"dragon ball Z Extreme Butoden";"-";"-";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Fast Shop";"dragon ball Z Extreme Butoden";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"dragon ball Z Extreme Butoden";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"dragon ball Z Extreme Butoden";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"dragon ball Z Extreme Butoden";"Dragon Ball Z: Extreme Butoden (PRÉ-VENDA) - 3DS";"209.9";"http://www.mulagames.com.br/Dragon-Ball-Z--Extreme-Butoden--PRE-VENDA--3DS/prod-3590202/"
"Ricardo Eletro";"dragon ball Z Extreme Butoden";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"dragon ball Z Extreme Butoden";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"ShopB";"dragon ball Z Extreme Butoden";"-";"-";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Walmart";"dragon ball Z Extreme Butoden";"Dragon Ball Z Extreme Butoden N3DS";"259.9";"http://www.walmart.com.br//dragon-ball-z-extreme-butoden-n3ds/3629726/pr"
"Nintendo eShop";"Story of Seasons";"STORY OF SEASONS";"$39.99*";"http://www.nintendo.com/games/detail/VjRAs6CTHXz3CUkD9wWULz8tl0kInJXx"
"Americanas";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"http://www.americanas.com.br/produto/9957096/story-of-seasons-n3ds"
"Americanas";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 243,69";"http://www.americanas.com.br/produto/10228600/story-of-seasons-3ds"
"Americanas";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 243,69";"http://www.americanas.com.br/produto/10228600/story-of-seasons-3ds"
"Balão da Informática";"Story of Seasons";"-";"-";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Story of Seasons";"-";"-";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
